,Label,Len
1362,Parasitized,12
1363,Parasitized,10
1364,Parasitized,14
1365,Parasitized,8
1366,Parasitized,15
1367,Parasitized,16
1368,Parasitized,8
1369,Parasitized,34
1370,Parasitized,18
1371,Parasitized,9
1372,Parasitized,16
1373,Parasitized,14
1374,Parasitized,9
1375,Parasitized,11
1376,Parasitized,10
1377,Parasitized,11
1378,Parasitized,12
1379,Parasitized,8
1380,Parasitized,11
1381,Parasitized,13
1382,Parasitized,15
1383,Parasitized,16
1384,Parasitized,13
1385,Parasitized,17
1386,Parasitized,14
1387,Parasitized,11
1388,Parasitized,23
1389,Parasitized,20
1390,Parasitized,12
1391,Parasitized,9
1392,Parasitized,11
1393,Parasitized,11
1394,Parasitized,15
1395,Parasitized,9
1396,Parasitized,21
1397,Parasitized,10
1398,Parasitized,10
1399,Parasitized,14
1400,Parasitized,14
1401,Parasitized,10
1402,Parasitized,11
1403,Parasitized,11
1404,Parasitized,10
1405,Parasitized,13
1406,Parasitized,26
1407,Parasitized,15
1408,Parasitized,13
1409,Parasitized,9
1410,Parasitized,13
1411,Parasitized,10
1412,Parasitized,30
1413,Parasitized,14
1414,Parasitized,16
1415,Parasitized,9
1416,Parasitized,14
1417,Parasitized,6
1418,Parasitized,7
1419,Parasitized,6
1420,Parasitized,14
1421,Parasitized,16
1422,Parasitized,20
1423,Parasitized,13
1424,Parasitized,39
1425,Parasitized,12
1426,Parasitized,11
1427,Parasitized,21
1428,Parasitized,9
1429,Parasitized,8
1430,Parasitized,15
1431,Parasitized,26
1432,Parasitized,16
1433,Parasitized,22
1434,Parasitized,8
1435,Parasitized,8
1436,Parasitized,8
1437,Parasitized,12
1438,Parasitized,6
1439,Parasitized,8
1440,Parasitized,19
1441,Parasitized,14
1442,Parasitized,8
1443,Parasitized,9
1444,Parasitized,11
1445,Parasitized,27
1446,Parasitized,5
1447,Parasitized,9
1448,Parasitized,18
1449,Parasitized,16
1450,Parasitized,22
1451,Parasitized,25
1452,Parasitized,6
1453,Parasitized,27
1454,Parasitized,9
1455,Parasitized,22
1456,Parasitized,12
1457,Parasitized,13
1458,Parasitized,12
1459,Parasitized,24
1460,Parasitized,6
1461,Parasitized,16
1462,Parasitized,22
1463,Parasitized,15
1464,Parasitized,17
1465,Parasitized,8
1466,Parasitized,9
1467,Parasitized,16
1468,Parasitized,14
1469,Parasitized,15
1470,Parasitized,17
1471,Parasitized,20
1472,Parasitized,12
1473,Parasitized,9
1474,Parasitized,17
1475,Parasitized,19
1476,Parasitized,6
1477,Parasitized,11
1478,Parasitized,12
1479,Parasitized,11
1480,Parasitized,6
1481,Parasitized,22
1482,Parasitized,18
1483,Parasitized,9
1484,Parasitized,18
1485,Parasitized,18
1486,Parasitized,19
1487,Parasitized,23
1488,Parasitized,22
1489,Parasitized,14
1490,Parasitized,18
1491,Parasitized,13
1492,Parasitized,7
1493,Parasitized,13
1494,Parasitized,13
1495,Parasitized,18
1496,Parasitized,10
1497,Parasitized,24
1498,Parasitized,21
1499,Parasitized,14
1500,Parasitized,22
1501,Parasitized,3
1502,Parasitized,7
1503,Parasitized,15
1504,Parasitized,12
1505,Parasitized,10
1506,Parasitized,12
1507,Parasitized,9
1508,Parasitized,42
1509,Parasitized,13
1510,Parasitized,7
1511,Parasitized,7
1512,Parasitized,13
1513,Parasitized,17
1514,Parasitized,15
1515,Parasitized,7
1516,Parasitized,29
1517,Parasitized,9
1518,Parasitized,8
1519,Parasitized,19
1520,Parasitized,5
1521,Parasitized,40
1522,Parasitized,19
1523,Parasitized,30
1524,Parasitized,15
1525,Parasitized,13
1526,Parasitized,26
1527,Parasitized,18
1528,Parasitized,6
1529,Parasitized,11
1530,Parasitized,10
1531,Parasitized,15
1532,Parasitized,11
1533,Parasitized,12
1534,Parasitized,15
1535,Parasitized,12
1536,Parasitized,6
1537,Parasitized,66
1538,Parasitized,22
1539,Parasitized,10
1540,Parasitized,8
1541,Parasitized,10
1542,Parasitized,12
1543,Parasitized,7
1544,Parasitized,8
1545,Parasitized,7
1546,Parasitized,9
1547,Parasitized,7
1548,Parasitized,7
1549,Parasitized,15
1550,Parasitized,9
1551,Parasitized,10
1552,Parasitized,12
1553,Parasitized,9
1554,Parasitized,10
1555,Parasitized,9
1556,Parasitized,72
1557,Parasitized,7
1558,Parasitized,14
1559,Parasitized,13
1560,Parasitized,16
1561,Parasitized,22
1562,Parasitized,10
1563,Parasitized,10
1564,Parasitized,8
1565,Parasitized,8
1566,Parasitized,9
1567,Parasitized,4
1568,Parasitized,8
1569,Parasitized,7
1570,Parasitized,8
1571,Parasitized,5
1572,Parasitized,5
1573,Parasitized,4
1574,Parasitized,5
1575,Parasitized,19
1576,Parasitized,9
1577,Parasitized,8
1578,Parasitized,13
1579,Parasitized,7
1580,Parasitized,14
1581,Parasitized,7
1582,Parasitized,7
1583,Parasitized,14
1584,Parasitized,13
1585,Parasitized,7
1586,Parasitized,5
1587,Parasitized,7
1588,Parasitized,8
1589,Parasitized,5
1590,Parasitized,6
1591,Parasitized,8
1592,Parasitized,9
1593,Parasitized,6
1594,Parasitized,22
1595,Parasitized,4
1596,Parasitized,10
1597,Parasitized,14
1598,Parasitized,6
1599,Parasitized,11
1600,Parasitized,16
1601,Parasitized,8
1602,Parasitized,8
1603,Parasitized,9
1604,Parasitized,11
1605,Parasitized,4
1606,Parasitized,40
1607,Parasitized,22
1608,Parasitized,8
1609,Parasitized,6
1610,Parasitized,10
1611,Parasitized,6
1612,Parasitized,31
1613,Parasitized,12
1614,Parasitized,13
1615,Parasitized,11
1616,Parasitized,10
1617,Parasitized,4
1618,Parasitized,10
1619,Parasitized,14
1620,Parasitized,12
1621,Parasitized,6
1622,Parasitized,5
1623,Parasitized,17
1624,Parasitized,10
1625,Parasitized,7
1626,Parasitized,10
1627,Parasitized,5
1628,Parasitized,5
1629,Parasitized,9
1630,Parasitized,10
1631,Parasitized,10
1632,Parasitized,9
1633,Parasitized,9
1634,Parasitized,8
1635,Parasitized,11
1636,Parasitized,14
1637,Parasitized,18
1638,Parasitized,7
1639,Parasitized,8
1640,Parasitized,9
1641,Parasitized,6
1642,Parasitized,13
1643,Parasitized,7
1644,Parasitized,16
1645,Parasitized,16
1646,Parasitized,19
1647,Parasitized,7
1648,Parasitized,12
1649,Parasitized,10
1650,Parasitized,7
1651,Parasitized,9
1652,Parasitized,12
1653,Parasitized,11
1654,Parasitized,24
1655,Parasitized,13
1656,Parasitized,9
1657,Parasitized,11
1658,Parasitized,8
1659,Parasitized,8
1660,Parasitized,8
1661,Parasitized,17
1662,Parasitized,15
1663,Parasitized,9
1664,Parasitized,13
1665,Parasitized,12
1666,Parasitized,10
1667,Parasitized,11
1668,Parasitized,11
1669,Parasitized,12
1670,Parasitized,5
1671,Parasitized,13
1672,Parasitized,7
1673,Parasitized,6
1674,Parasitized,8
1675,Parasitized,7
1676,Parasitized,8
1677,Parasitized,9
1678,Parasitized,8
1679,Parasitized,8
1680,Parasitized,11
1681,Parasitized,15
1682,Parasitized,8
1683,Parasitized,11
1684,Parasitized,12
1685,Parasitized,13
1686,Parasitized,24
1687,Parasitized,7
1688,Parasitized,9
1689,Parasitized,14
1690,Parasitized,10
1691,Parasitized,7
1692,Parasitized,10
1693,Parasitized,13
1694,Parasitized,22
1695,Parasitized,11
1696,Parasitized,9
1697,Parasitized,17
1698,Parasitized,8
1699,Parasitized,10
1700,Parasitized,10
1701,Parasitized,12
1702,Parasitized,5
1703,Parasitized,10
1704,Parasitized,7
1705,Parasitized,15
1706,Parasitized,8
1707,Parasitized,12
1708,Parasitized,16
1709,Parasitized,7
1710,Parasitized,7
1711,Parasitized,3
1712,Parasitized,13
1713,Parasitized,8
1714,Parasitized,12
1715,Parasitized,10
1716,Parasitized,11
1717,Parasitized,8
1718,Parasitized,8
1719,Parasitized,8
1720,Parasitized,8
1721,Parasitized,5
1722,Parasitized,16
1723,Parasitized,7
1724,Parasitized,7
1725,Parasitized,7
1726,Parasitized,10
1727,Parasitized,5
1728,Parasitized,5
1729,Parasitized,20
1730,Parasitized,5
1731,Parasitized,8
1732,Parasitized,10
1733,Parasitized,11
1734,Parasitized,5
1735,Parasitized,14
1736,Parasitized,12
1737,Parasitized,11
1738,Parasitized,10
1739,Parasitized,8
1740,Parasitized,5
1741,Parasitized,9
1742,Parasitized,8
1743,Parasitized,6
1744,Parasitized,8
1745,Parasitized,6
1746,Parasitized,7
1747,Parasitized,10
1748,Parasitized,7
1749,Parasitized,18
1750,Parasitized,9
1751,Parasitized,9
1752,Parasitized,9
1753,Parasitized,12
1754,Parasitized,6
1755,Parasitized,20
1756,Parasitized,8
1757,Parasitized,9
1758,Parasitized,3
1759,Parasitized,14
1760,Parasitized,9
1761,Parasitized,8
1762,Parasitized,8
1763,Parasitized,3
1764,Parasitized,11
1765,Parasitized,10
1766,Parasitized,9
1767,Parasitized,12
1768,Parasitized,6
1769,Parasitized,10
1770,Parasitized,15
1771,Parasitized,6
1772,Parasitized,8
1773,Parasitized,7
1774,Parasitized,6
1775,Parasitized,9
1776,Parasitized,4
1777,Parasitized,12
1778,Parasitized,9
1779,Parasitized,8
1780,Parasitized,8
1781,Parasitized,8
1782,Parasitized,8
1783,Parasitized,5
1784,Parasitized,10
1785,Parasitized,10
1786,Parasitized,9
1787,Parasitized,14
1788,Parasitized,9
1789,Parasitized,10
1790,Parasitized,10
1791,Parasitized,5
1792,Parasitized,3
1793,Parasitized,17
1794,Parasitized,7
1795,Parasitized,10
1796,Parasitized,6
1797,Parasitized,11
1798,Parasitized,9
1799,Parasitized,7
1800,Parasitized,13
1801,Parasitized,9
1802,Parasitized,7
1803,Parasitized,14
1804,Parasitized,8
1805,Parasitized,3
1806,Parasitized,10
1807,Parasitized,9
1808,Parasitized,11
1809,Parasitized,5
1810,Parasitized,12
1811,Parasitized,13
1812,Parasitized,4
1813,Parasitized,10
1814,Parasitized,6
1815,Parasitized,12
1816,Parasitized,12
1817,Parasitized,10
1818,Parasitized,7
1819,Parasitized,6
1820,Parasitized,8
1821,Parasitized,14
1822,Parasitized,12
1823,Parasitized,12
1824,Parasitized,11
1825,Parasitized,14
1826,Parasitized,12
1827,Parasitized,11
1828,Parasitized,9
1829,Parasitized,11
1830,Parasitized,6
1831,Parasitized,17
1832,Parasitized,9
1833,Parasitized,9
1834,Parasitized,9
1835,Parasitized,7
1836,Parasitized,14
1837,Parasitized,8
1838,Parasitized,8
1839,Parasitized,11
1840,Parasitized,8
1841,Parasitized,14
1842,Parasitized,4
1843,Parasitized,5
1844,Parasitized,6
1845,Parasitized,13
1846,Parasitized,10
1847,Parasitized,13
1848,Parasitized,8
1849,Parasitized,9
1850,Parasitized,7
1851,Parasitized,5
1852,Parasitized,10
1853,Parasitized,15
1854,Parasitized,20
1855,Parasitized,21
1856,Parasitized,24
1857,Parasitized,23
1858,Parasitized,5
1859,Parasitized,14
1860,Parasitized,14
1861,Parasitized,10
1862,Parasitized,36
1863,Parasitized,18
1864,Parasitized,50
1865,Parasitized,24
1866,Parasitized,19
1867,Parasitized,16
1868,Parasitized,25
1869,Parasitized,12
1870,Parasitized,20
1871,Parasitized,11
1872,Parasitized,24
1873,Parasitized,3
1874,Parasitized,5
1875,Parasitized,7
1876,Parasitized,61
1877,Parasitized,12
1878,Parasitized,31
1879,Parasitized,19
1880,Parasitized,23
1881,Parasitized,18
1882,Parasitized,7
1883,Parasitized,20
1884,Parasitized,22
1885,Parasitized,44
1886,Parasitized,6
1887,Parasitized,12
1888,Parasitized,83
1889,Parasitized,26
1890,Parasitized,61
1891,Parasitized,9
1892,Parasitized,20
1893,Parasitized,8
1894,Parasitized,22
1895,Parasitized,28
1896,Parasitized,8
1897,Parasitized,7
1898,Parasitized,29
1899,Parasitized,13
1900,Parasitized,30
1901,Parasitized,12
1902,Parasitized,18
1903,Parasitized,24
1904,Parasitized,14
1905,Parasitized,15
1906,Parasitized,32
1907,Parasitized,11
1908,Parasitized,37
1909,Parasitized,8
1910,Parasitized,8
1911,Parasitized,14
1912,Parasitized,7
1913,Parasitized,9
1914,Parasitized,7
1915,Parasitized,25
1916,Parasitized,18
1917,Parasitized,4
1918,Parasitized,9
1919,Parasitized,11
1920,Parasitized,15
1921,Parasitized,12
1922,Parasitized,18
1923,Parasitized,11
1924,Parasitized,17
1925,Parasitized,27
1926,Parasitized,9
1927,Parasitized,12
1928,Parasitized,10
1929,Parasitized,11
1930,Parasitized,12
1931,Parasitized,16
1932,Parasitized,7
1933,Parasitized,17
1934,Parasitized,7
1935,Parasitized,6
1936,Parasitized,9
1937,Parasitized,16
1938,Parasitized,4
1939,Parasitized,14
1940,Parasitized,6
1941,Parasitized,20
1942,Parasitized,11
1943,Parasitized,13
1944,Parasitized,8
1945,Parasitized,15
1946,Parasitized,11
1947,Parasitized,15
1948,Parasitized,15
1949,Parasitized,6
1950,Parasitized,12
1951,Parasitized,19
1952,Parasitized,15
1953,Parasitized,13
1954,Parasitized,16
1955,Parasitized,15
1956,Parasitized,16
1957,Parasitized,11
1958,Parasitized,9
1959,Parasitized,6
1960,Parasitized,12
1961,Parasitized,8
1962,Parasitized,11
1963,Parasitized,4
1964,Parasitized,5
1965,Parasitized,6
1966,Parasitized,17
1967,Parasitized,18
1968,Parasitized,8
1969,Parasitized,10
1970,Parasitized,13
1971,Parasitized,17
1972,Parasitized,9
1973,Parasitized,5
1974,Parasitized,14
1975,Parasitized,8
1976,Parasitized,18
1977,Parasitized,23
1978,Parasitized,10
1979,Parasitized,12
1980,Parasitized,8
1981,Parasitized,17
1982,Parasitized,14
1983,Parasitized,15
1984,Parasitized,14
1985,Parasitized,28
1986,Parasitized,6
1987,Parasitized,17
1988,Parasitized,9
1989,Parasitized,6
1990,Parasitized,16
1991,Parasitized,13
1992,Parasitized,15
1993,Parasitized,18
1994,Parasitized,20
1995,Parasitized,13
1996,Parasitized,12
1997,Parasitized,9
1998,Parasitized,15
1999,Parasitized,8
2000,Parasitized,14
2001,Parasitized,25
2002,Parasitized,13
2003,Parasitized,12
2004,Parasitized,11
2005,Parasitized,9
2006,Parasitized,17
2007,Parasitized,15
2008,Parasitized,5
2009,Parasitized,11
2010,Parasitized,10
2011,Parasitized,8
2012,Parasitized,15
2013,Parasitized,10
2014,Parasitized,17
2015,Parasitized,9
2016,Parasitized,18
2017,Parasitized,18
2018,Parasitized,15
2019,Parasitized,14
2020,Parasitized,11
2021,Parasitized,19
2022,Parasitized,12
2023,Parasitized,12
2024,Parasitized,6
2025,Parasitized,17
2026,Parasitized,11
2027,Parasitized,7
2028,Parasitized,14
2029,Parasitized,10
2030,Parasitized,20
2031,Parasitized,19
2032,Parasitized,7
2033,Parasitized,10
2034,Parasitized,11
2035,Parasitized,20
2036,Parasitized,15
2037,Parasitized,14
2038,Parasitized,12
2039,Parasitized,8
2040,Parasitized,17
2041,Parasitized,9
2042,Parasitized,18
2043,Parasitized,13
2044,Parasitized,9
2045,Parasitized,12
2046,Parasitized,4
2047,Parasitized,16
2048,Parasitized,14
2049,Parasitized,11
2050,Parasitized,6
2051,Parasitized,11
2052,Parasitized,10
2053,Parasitized,10
2054,Parasitized,12
2055,Parasitized,9
2056,Parasitized,9
2057,Parasitized,11
2058,Parasitized,11
2059,Parasitized,11
2060,Parasitized,9
2061,Parasitized,6
2062,Parasitized,7
2063,Parasitized,7
2064,Parasitized,11
2065,Parasitized,12
2066,Parasitized,11
2067,Parasitized,5
2068,Parasitized,5
2069,Parasitized,3
2070,Parasitized,10
2071,Parasitized,6
2072,Parasitized,3
2073,Parasitized,11
2074,Parasitized,8
2075,Parasitized,6
2076,Parasitized,8
2077,Parasitized,8
2078,Parasitized,15
2079,Parasitized,11
2080,Parasitized,5
2081,Parasitized,7
2082,Parasitized,7
2083,Parasitized,12
2084,Parasitized,21
2085,Parasitized,8
2086,Parasitized,7
2087,Parasitized,7
2088,Parasitized,8
2089,Parasitized,6
2090,Parasitized,4
2091,Parasitized,4
2092,Parasitized,11
2093,Parasitized,6
2094,Parasitized,4
2095,Parasitized,8
2096,Parasitized,8
2097,Parasitized,7
2098,Parasitized,15
2099,Parasitized,5
2100,Parasitized,9
2101,Parasitized,6
2102,Parasitized,8
2103,Parasitized,7
2104,Parasitized,12
2105,Parasitized,7
2106,Parasitized,8
2107,Parasitized,5
2108,Parasitized,8
2109,Parasitized,12
2110,Parasitized,5
2111,Parasitized,9
2112,Parasitized,8
2113,Parasitized,7
2114,Parasitized,3
2115,Parasitized,6
2116,Parasitized,7
2117,Parasitized,6
2118,Parasitized,14
2119,Parasitized,6
2120,Parasitized,16
2121,Parasitized,9
2122,Parasitized,10
2123,Parasitized,5
2124,Parasitized,7
2125,Parasitized,11
2126,Parasitized,7
2127,Parasitized,8
2128,Parasitized,5
2129,Parasitized,12
2130,Parasitized,12
2131,Parasitized,8
2132,Parasitized,7
2133,Parasitized,8
2134,Parasitized,11
2135,Parasitized,6
2136,Parasitized,10
2137,Parasitized,6
2138,Parasitized,8
2139,Parasitized,6
2140,Parasitized,10
2141,Parasitized,5
2142,Parasitized,6
2143,Parasitized,8
2144,Parasitized,5
2145,Parasitized,8
2146,Parasitized,7
2147,Parasitized,7
2148,Parasitized,17
2149,Parasitized,4
2150,Parasitized,10
2151,Parasitized,10
2152,Parasitized,11
2153,Parasitized,12
2154,Parasitized,18
2155,Parasitized,8
2156,Parasitized,9
2157,Parasitized,13
2158,Parasitized,9
2159,Parasitized,11
2160,Parasitized,12
2161,Parasitized,8
2162,Parasitized,8
2163,Parasitized,6
2164,Parasitized,10
2165,Parasitized,7
2166,Parasitized,6
2167,Parasitized,9
2168,Parasitized,5
2169,Parasitized,15
2170,Parasitized,8
2171,Parasitized,4
2172,Parasitized,18
2173,Parasitized,6
2174,Parasitized,12
2175,Parasitized,8
2176,Parasitized,4
2177,Parasitized,6
2178,Parasitized,6
2179,Parasitized,8
2180,Parasitized,7
2181,Parasitized,7
2182,Parasitized,11
2183,Parasitized,7
2184,Parasitized,5
2185,Parasitized,9
2186,Parasitized,10
2187,Parasitized,5
2188,Parasitized,5
2189,Parasitized,7
2190,Parasitized,19
2191,Parasitized,11
2192,Parasitized,7
2193,Parasitized,12
2194,Parasitized,7
2195,Parasitized,5
2196,Parasitized,10
2197,Parasitized,7
2198,Parasitized,8
2199,Parasitized,9
2200,Parasitized,8
2201,Parasitized,11
2202,Parasitized,8
2203,Parasitized,12
2204,Parasitized,6
2205,Parasitized,6
2206,Parasitized,6
2207,Parasitized,14
2208,Parasitized,11
2209,Parasitized,9
2210,Parasitized,8
2211,Parasitized,7
2212,Parasitized,12
2213,Parasitized,9
2214,Parasitized,6
2215,Parasitized,9
2216,Parasitized,17
2217,Parasitized,5
2218,Parasitized,7
2219,Parasitized,8
2220,Parasitized,7
2221,Parasitized,5
2222,Parasitized,4
2223,Parasitized,7
2224,Parasitized,8
2225,Parasitized,7
2226,Parasitized,7
2227,Parasitized,22
2228,Parasitized,6
2229,Parasitized,9
2230,Parasitized,12
2231,Parasitized,10
2232,Parasitized,8
2233,Parasitized,7
